Room Calculations Template	LocalTime	Description	Location	Outside Air Carbon Dioxide	Outside Air Carbon Dioxide Maximum	Outside Air Carbon Dioxide Minimum	Outside Air Temperature	Return Air Carbon Dioxide	Room Air Temperature	Room Air Temperature 1-hour Maximum	Room Air Temperature 1-hour Minimum	Room Carbon Dioxide	Room Carbon Dioxide 1-hour Maximum	Room Carbon Dioxide 1-hour Minimum	Room Carbon Dioxide Maximum	Room Carbon Dioxide Minimum	Supply Air Temperature
AH-22 Room Air Calculations	2016-03-05 05:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	729.183288574219	850	800	53.0775299072266	763.551635742188	62.9885482788086	65.622200012207	62.9885468821795	567.240051269531	567.2919921875	548.385009765625	750	450	65.719856262207
AH-22 Room Air Calculations	2016-03-05 06:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	732.870971679688	850	800	52.3154449462891	851.318359375	64.8033065795898	65.4330978393555	62.8400993347168	700.688537597656	720.463012695313	567.221984863281	750	450	69.9134063720703
AH-22 Room Air Calculations	2016-03-05 07:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	750.997985839844	850	800	53.8271865844727	836.578430175781	66.462890625	66.4628921048959	64.6821975708008	694.458740234375	701.867004394531	661.359985351563	750	450	70.1710357666016
AH-22 Room Air Calculations	2016-03-05 08:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	745.085021972656	850	800	59.9565162658691	850.64501953125	67.9931182861328	68.4395980834961	66.4628921048959	649.450439453125	753.528015136719	646.918029785156	750	450	70.2831497192383
AH-22 Room Air Calculations	2016-03-05 09:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	712.637023925781	850	800	66.9405975341797	896.786926269531	69.1046524047852	69.1682968139648	67.9931173144849	759.487915039063	759.487921848694	647.275024414063	750	450	63.0345420837402
AH-22 Room Air Calculations	2016-03-05 10:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	669.054992675781	850	800	73.3486022949219	820.491882324219	68.3577041625977	69.1046508277733	68.3577008270018	678.066711425781	893.497985839844	678.066687643008	750	450	65.9778518676758
AH-22 Room Air Calculations	2016-03-05 11:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	667.739990234375	850	800	77.4525985717773	929.250549316406	68.5573348999023	69.0477981567383	68.2914962768555	901.68896484375	901.688994111804	666.081970214844	750	450	64.4282760620117
AH-22 Room Air Calculations	2016-03-05 12:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	656.781555175781	850	800	76.4446029663086	841.986511230469	68.4695663452148	68.6284027099609	67.7046966552734	809.476013183594	903.367980957031	725.789978027344	750	450	65.8058013916016
AH-22 Room Air Calculations	2016-03-05 13:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	652.234008789063	850	800	73.3347091674805	745.623657226563	66.3044738769531	68.4695625770627	66.3044702893539	600.549987792969	817.530029296875	599.4169921875	750	450	70.0051193237305
AH-22 Room Air Calculations	2016-03-05 14:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	656.421997070313	850	800	73.2766036987305	743.255310058594	67.0386962890625	67.0386982943219	66.1894989013672	605.342102050781	605.342079088439	573.361022949219	750	450	70.0277786254883
AH-22 Room Air Calculations	2016-03-05 15:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	654.036010742188	850	800	73.3486022949219	859.799560546875	68.0847930908203	68.0847945333741	66.9412994384766	804.960083007813	804.96006581856	605.342079088439	750	450	69.747200012207
AH-22 Room Air Calculations	2016-03-05 16:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	676.601989746094	850	800	71.2246017456055	869.384033203125	68.0573196411133	68.993896484375	67.9899978637695	802.96142578125	939.948974609375	800.056030273438	750	450	69.7301788330078
AH-22 Room Air Calculations	2016-03-05 17:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	676.091003417969	850	800	69.1725997924805	704.242431640625	68.8133544921875	68.8133579049797	66.5252990722656	542.627807617188	803.060974121094	542.62782106176	750	450	71.198371887207
AH-22 Room Air Calculations	2016-03-05 18:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	680.257019042969	850	800	67.1205978393555	695.229553222656	67.8089752197266	68.8963012695313	67.7951965332031	503.713928222656	542.62782106176	499.678009033203	750	450	69.1449661254883
AH-22 Room Air Calculations	2016-03-05 19:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	697.35400390625	850	800	65.0961990356445	708.748718261719	69.0209121704102	69.0351028442383	67.8089753695844	608.162536621094	617.017028808594	501.766998291016	750	450	64.6050567626953
AH-22 Room Air Calculations	2016-03-05 20:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	716.950988769531	850	800	64.0606002807617	811.233276367188	68.662239074707	69.020913585949	67.959098815918	777.302368164063	784.370971679688	568.916015625	750	450	68.610466003418
AH-22 Room Air Calculations	2016-03-05 21:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	718.413024902344	850	800	62.9986419677734	791.055419921875	66.4711303710938	68.6638031005859	66.4462966918945	638.996215820313	849.158996582031	627.075988769531	750	450	68.5941467285156
AH-22 Room Air Calculations	2016-03-05 22:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	716.226989746094	850	800	63.0526008605957	845.458679199219	67.7096557617188	67.7096534965197	66.3672027587891	742.227661132813	743.747009277344	638.996211166121	750	450	70.0609741210938
AH-22 Room Air Calculations	2016-03-05 23:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	721.799011230469	850	800	60.964599609375	793.671325683594	64.8727264404297	67.7494964599609	64.8727276312474	613.079650878906	782.156005859375	607.997985839844	750	450	61.3264961242676
AH-22 Room Air Calculations	2016-03-06 00:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	740.301696777344	850	800	60.2806015014648	769.970092773438	65.4428176879883	66.5266036987305	64.4621963500977	573.180786132813	622.184020996094	573.180790055784	750	450	69.8235626220703
AH-22 Room Air Calculations	2016-03-06 01:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	743.205017089844	850	800	58.0278549194336	765.277038574219	67.3617477416992	67.6783981323242	65.3539962768555	586.346618652344	586.346636131926	561.239990234375	750	450	67.8021774291992
AH-22 Room Air Calculations	2016-03-06 02:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	760.909973144531	850	800	55.8157157897949	760.583984375	66.7411193847656	67.7563018798828	66.7411184210175	559.469970703125	589.236022949219	558.252990722656	750	450	66.1841430664063
AH-22 Room Air Calculations	2016-03-06 03:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	763.734008789063	850	800	54.8969078063965	755.890930175781	67.2624740600586	67.3289031982422	66.5884017944336	575.395874023438	583.783996582031	553.257995605469	750	450	64.7420654296875
AH-22 Room Air Calculations	2016-03-06 04:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	753.97900390625	850	800	52.7925987243652	745.573852539063	66.5876235961914	67.3884963989258	66.242301940918	563.400146484375	584.364013671875	560.411987304688	750	450	64.095588684082
AH-22 Room Air Calculations	2016-03-06 05:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	745.611022949219	850	800	52.8646011352539	737.957092285156	63.4487686157227	66.9207992553711	63.448767486514	567.274291992188	572.369018554688	549.435974121094	750	450	65.8006973266602
AH-22 Room Air Calculations	2016-03-06 06:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	744.517028808594	850	800	52.0726013183594	807.000305175781	65.1405410766602	65.1405416205968	63.0717010498047	675.421203613281	675.421225603701	567.241027832031	750	450	70.0529098510742
AH-22 Room Air Calculations	2016-03-06 07:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	751.682006835938	850	800	53.8005981445313	856.750366210938	65.6878890991211	65.9533996582031	65.1405416205968	710.577758789063	833.580017089844	675.421225603701	750	450	70.4550399780273
AH-22 Room Air Calculations	2016-03-06 08:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	744.328002929688	850	800	61.0365982055664	826.360656738281	68.2111434936523	68.2111400935966	65.687891974633	677.329467773438	761.398010253906	671.448974609375	750	450	69.284294128418
AH-22 Room Air Calculations	2016-03-06 09:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	735.575988769531	850	800	68.1645965576172	944.123962402344	69.5894317626953	69.5894281867957	68.2111400935966	870.425109863281	873.330017089844	645.317016601563	750	450	58.7888450622559
AH-22 Room Air Calculations	2016-03-06 10:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	719.197998046875	850	800	75.3285980224609	898.093688964844	69.0657577514648	69.8559036254883	68.7360992431641	828.117370605469	919.268005371094	823.031005859375	750	450	62.7515525817871
AH-22 Room Air Calculations	2016-03-06 11:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	695.614990234375	850	800	79.3606033325195	965.672546386719	69.4772415161133	69.8797988891602	69.0657572305399	1034.85180664063	1039.72998046875	820.156005859375	750	450	58.7210922241211
AH-22 Room Air Calculations	2016-03-06 12:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	680.474975585938	850	800	79.4326019287109	874.883422851563	68.5353164672852	69.4772395137067	67.9703979492188	857.464721679688	1034.85177870241	782.663024902344	750	450	64.3719253540039
AH-22 Room Air Calculations	2016-03-06 13:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	669.361999511719	850	800	78.4395294189453	739.828674316406	67.1700973510742	68.7601013183594	67.1109008789063	570.460083007813	864.408996582031	569.507995605469	750	450	70.0486602783203
AH-22 Room Air Calculations	2016-03-06 14:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	680.942993164063	850	800	76.8017120361328	747.938293457031	67.3059005737305	67.6253967285156	66.8886032104492	631.990783691406	631.99078626667	558.380004882813	750	450	70.1149368286133
AH-22 Room Air Calculations	2016-03-06 15:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	690.513977050781	850	800	76.1998443603516	847.544738769531	68.0584411621094	68.2684020996094	66.9207000732422	740.105834960938	769.036987304688	631.99078626667	750	450	69.9948883056641
AH-22 Room Air Calculations	2016-03-06 16:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	663.591003417969	850	800	74.3352813720703	849.891662597656	69.2775650024414	69.2775671951391	68.0494003295898	898.009521484375	903.947998046875	718.049011230469	750	450	63.8786392211914
AH-22 Room Air Calculations	2016-03-06 17:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	659.372985839844	850	800	74.1840286254883	774.765258789063	67.7345581054688	69.2800979614258	67.4066009521484	686.326171875	898.009535119626	686.32618395758	750	450	69.9864044189453
AH-22 Room Air Calculations	2016-03-06 18:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	671.960021972656	850	800	72.2325973510742	732.407409667969	67.1128845214844	67.7345586871261	66.9458999633789	612.643737792969	686.32618395758	595.422973632813	750	450	69.9540481567383
AH-22 Room Air Calculations	2016-03-06 19:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	678.372009277344	850	800	70.1945266723633	763.669311523438	68.5149459838867	68.5273971557617	67.1128857914468	735.884460449219	735.884440850292	611.676025390625	750	450	66.5730438232422
AH-22 Room Air Calculations	2016-03-06 20:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	690.476684570313	850	800	69.1166229248047	800.573486328125	69.4014739990234	69.5003967285156	68.325798034668	842.7568359375	857.025024414063	733.966979980469	750	450	65.0680236816406
AH-22 Room Air Calculations	2016-03-06 21:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	689.619567871094	850	800	67.1205978393555	763.501220703125	67.1774749755859	69.4901962280273	66.7901000976563	623.031921386719	873.096984863281	602.138000488281	750	450	69.8742294311523
AH-22 Room Air Calculations	2016-03-06 22:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	706.147766113281	850	800	64.0606002807617	822.043029785156	68.3029479980469	68.4977035522461	67.177472144825	767.021057128906	767.021079786617	623.031936982425	750	450	67.7722854614258
AH-22 Room Air Calculations	2016-03-06 23:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	713.804992675781	850	800	63.1565971374512	744.346252441406	66.1199798583984	68.6032028198242	66.1199830583623	569.05322265625	796.18798828125	557.143981933594	750	450	69.6875610351563
AH-22 Room Air Calculations	2016-03-07 00:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	741.681030273438	850	800	61.8884773254395	739.029663085938	65.6301345825195	66.1199830583623	65.3792037963867	580.197021484375	592.986999511719	562.106018066406	750	450	70.4360961914063
AH-22 Room Air Calculations	2016-03-07 01:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	756.232971191406	850	800	60.0247764587402	740.002014160156	68.7004928588867	68.700494885701	65.6083984375	564.347290039063	583.966979980469	557.182006835938	750	450	68.1525573730469
AH-22 Room Air Calculations	2016-03-07 02:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	762.330017089844	850	800	56.9982986450195	740.974426269531	68.4630584716797	69.0503997802734	68.4630622144865	566.26953125	567.018005371094	556.195007324219	750	450	66.803955078125
AH-22 Room Air Calculations	2016-03-07 03:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	764.151977539063	850	800	57.1486015319824	741.94677734375	68.3486099243164	68.8487014770508	68.3486067287535	565.465393066406	574.203002929688	563.297973632813	750	450	65.4219436645508
AH-22 Room Air Calculations	2016-03-07 04:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	756.835998535156	850	800	55.5646018981934	742.919128417969	67.2988662719727	68.5369033813477	67.2988690440467	534.521850585938	572.348999023438	534.317993164063	750	450	65.1333084106445
AH-22 Room Air Calculations	2016-03-07 05:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	742.372985839844	850	800	56.3583488464355	736.344482421875	64.1899642944336	68.3421020507813	64.1720962524414	557.232116699219	557.232130246859	532.31298828125	750	450	66.4797286987305
AH-22 Room Air Calculations	2016-03-07 06:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	733.52099609375	850	800	55.0079078674316	820.353515625	66.1094131469727	66.109415877132	64.1899654961826	711.405822753906	711.405828447411	557.232130246859	750	450	70.0432586669922
AH-22 Room Air Calculations	2016-03-07 07:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	738.492004394531	850	800	58.0845985412598	895.231262207031	66.8630828857422	66.8630853992011	65.9981994628906	761.324523925781	805.564025878906	711.405828447411	750	450	70.4897689819336
AH-22 Room Air Calculations	2016-03-07 08:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	734.744018554688	850	800	64.5645980834961	885.143005371094	68.4024963378906	68.9311981201172	66.8630853992011	628.309692382813	782.359985351563	628.309673623233	750	450	65.4615249633789
AH-22 Room Air Calculations	2016-03-07 09:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	712.637023925781	850	800	73.4925994873047	919.922241210938	69.4579544067383	69.4579560146209	68.3695983886719	832.754089355469	832.754059179384	598.234985351563	750	450	59.773494720459
AH-22 Room Air Calculations	2016-03-07 10:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	691.385986328125	850	800	80.6205978393555	893.992065429688	69.2288665771484	69.6345977783203	68.4748001098633	775.941345214844	917.067016601563	763.078979492188	750	450	62.8121490478516
AH-22 Room Air Calculations	2016-03-07 11:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	660.494995117188	850	800	84.7507934570313	1023.45642089844	69.3977890014648	69.7043991088867	69.2288649235341	1055.61169433594	1073.68994140625	775.914978027344	750	450	58.9627151489258
AH-22 Room Air Calculations	2016-03-07 12:00:00	Based on room air	Terminal 2 East Gates 24-28 Roof	641.664672851563	850	800	81.7005996704102	993.514038085938	68.9411315917969	69.668701171875	68.217903137207	866.317993164063	1055.61167457476	855.315002441406	750	450	64.9276733398438
